OrderID,Date,Product,Category,Quantity,UnitPrice,DiscountNum,City,Manager,Segment,Cost,Revenue,Profit
ORD-2504-00404,2025-10-04,Printer Jet,Office,1,110.21,0.0,Yekaterinburg,Ivanov,B2C,84.83,110.21,25.38
ORD-2312-00405,2023-12-23,Bike Helmet,Outdoor,3,224.41,0.0,Saint Petersburg,Ivanov,B2B,499.08,673.23,174.15
ORD-2308-00406,2023-08-15,Blender Max,Home,2,71.31,0.0,Saint Petersburg,Smirnova,B2B,91.74,142.62,50.88
ORD-2402-00407,2024-02-20,Desk Chair,Office,5,131.4,0.0,Novosibirsk,Sidorov,B2C,456.45,657.0,200.55
ORD-2412-00408,2024-12-05,Puzzle 1000,Toys,3,84.68,0.0,Kazan,Petrova,B2C,179.25,254.04,74.79
ORD-2404-00409,2024-04-23,Monitor 24,Office,6,387.99,0.2,Kazan,Smirnova,B2C,1573.14,1862.35,289.21
ORD-2408-00410,2024-08-03,Sneakers Run,Clothing,7,117.97,0.1,Yekaterinburg,Unknown,B2C,616.49,743.21,126.72
ORD-2411-00411,2024-07-11,Tablet Mini,Electronics,4,200.21,0.2,Novosibirsk,Orlov,B2B,573.84,640.67,66.83
ORD-2301-00412,2023-01-21,Board Game,Toys,5,57.52,0.0,Novosibirsk,Unknown,B2B,172.75,287.6,114.85
ORD-2405-00413,2024-05-31,Bike Helmet,Outdoor,5,424.86,0.05,Yekaterinburg,Ivanov,B2C,1542.0,2018.08,476.08
ORD-2506-00414,2025-06-26,Thermo Bottle,Outdoor,6,412.47,0.05,Yekaterinburg,Ivanov,B2C,1758.0,2351.08,593.08
ORD-2308-00415,2023-08-10,Sneakers Run,Clothing,6,52.63,0.0,Moscow,Sidorov,B2B,195.24,315.78,120.54
ORD-2305-00416,2023-05-31,Hiking Boots,Outdoor,5,508.32,0.05,Moscow,Ivanov,B2C,2053.55,2414.52,360.97
ORD-2305-00417,2023-05-17,Laptop Air,Electronics,3,972.24,0.0,Moscow,Sidorov,B2C,2071.41,2916.72,845.31
ORD-2405-00418,2024-05-02,RC Car,Toys,7,44.4,0.15,Novosibirsk,Smirnova,B2C,192.85,264.18,71.33
ORD-2305-00419,2023-05-07,Lamp LED,Home,5,132.17,0.1,Nizhny Novgorod,Petrova,B2C,515.85,594.76,78.91
ORD-2412-00420,2024-12-25,Lamp LED,Home,4,128.55,0.05,Moscow,Petrova,B2B,329.88,488.49,158.61
ORD-2507-00421,2025-07-31,Thermo Bottle,Outdoor,3,602.85,0.0,Yekaterinburg,Unknown,B2C,1517.58,1808.55,290.97
ORD-2301-00422,2023-01-28,Jeans Slim,Clothing,6,176.91,0.0,Novosibirsk,Orlov,B2C,872.16,1061.46,189.3
ORD-2508-00423,2025-08-25,Backpack 30L,Outdoor,3,581.21,0.05,Moscow,Ivanov,B2C,1226.58,1656.45,429.87
ORD-2312-00424,2023-12-19,Vacuum 3000,Home,4,62.74,0.0,Yekaterinburg,Unknown,B2C,181.64,250.96,69.32
ORD-2509-00425,2025-09-20,Laptop Air,Electronics,3,419.24,0.0,Moscow,Smirnova,B2C,801.24,1257.72,456.48
ORD-2312-00426,2023-12-26,Jacket Wind,Clothing,1,19.82,0.0,Kazan,Ivanov,B2B,14.33,19.82,5.49
ORD-2307-00427,2023-07-05,Coffee Maker,Home,4,208.63,0.05,Novosibirsk,Kuznetsov,B2B,650.72,792.79,142.07
ORD-2507-00428,2025-07-06,Bike Helmet,Outdoor,1,34.05,0.05,Moscow,Orlov,B2C,21.37,32.35,10.98
ORD-2407-00429,2024-07-07,Laptop Air,Electronics,1,1008.7,0.0,Yekaterinburg,Volkova,B2C,607.83,1008.7,400.87
ORD-2403-00430,2024-03-04,Cap Sport,Clothing,2,18.4,0.0,Kazan,Kuznetsov,B2C,24.74,36.8,12.06
ORD-2507-00431,2025-07-19,Air Purifier,Home,6,183.61,0.0,Yekaterinburg,Sidorov,B2C,804.06,1101.66,297.6
ORD-2503-00432,2025-03-19,Jeans Slim,Clothing,6,29.03,0.0,Moscow,Smirnova,B2C,130.32,174.18,43.86
ORD-2410-00433,2024-10-21,Coffee Maker,Home,7,40.5,0.05,Saint Petersburg,Ivanov,B2C,224.07,269.32,45.25
ORD-2305-00434,2023-05-30,Building Blocks,Toys,1,97.17,0.2,Nizhny Novgorod,Kuznetsov,B2C,81.42,77.74,-3.68
ORD-2502-00435,2025-02-12,Printer Jet,Office,3,225.18,0.05,Yekaterinburg,Sidorov,B2C,474.09,641.76,167.67
ORD-2310-00436,2023-10-07,Air Purifier,Home,4,236.32,0.1,Yekaterinburg,Unknown,B2C,586.72,850.75,264.03
ORD-2307-00437,2023-07-30,Board Game,Toys,4,19.0,0.05,Yekaterinburg,Unknown,B2C,57.12,72.2,15.08
ORD-2503-00438,2025-03-20,Jacket Wind,Clothing,5,169.21,0.05,Yekaterinburg,Unknown,B2C,691.3,803.75,112.45
ORD-2303-00439,2023-01-03,Coffee Maker,Home,7,95.41,0.1,Yekaterinburg,Volkova,B2C,544.88,601.08,56.2
ORD-2408-00440,2024-08-09,Tablet Mini,Electronics,3,1001.37,0.05,Moscow,Smirnova,B2C,2386.74,2853.9,467.16
ORD-2409-00441,2024-09-05,Monitor 24,Office,4,272.11,0.1,Saint Petersburg,Volkova,B2C,811.2,979.6,168.4
ORD-2507-00442,2025-07-26,Hiking Boots,Outdoor,5,245.52,0.15,Nizhny Novgorod,Smirnova,B2C,853.3,1043.46,190.16
ORD-2306-00443,2023-06-14,Jeans Slim,Clothing,3,116.86,0.0,Yekaterinburg,Unknown,B2C,241.68,350.58,108.9
ORD-2506-00444,2025-06-08,Cap Sport,Clothing,4,58.73,0.0,Novosibirsk,Orlov,B2C,164.84,234.92,70.08
ORD-2301-00445,2023-01-04,Desk Chair,Office,1,367.41,0.1,Kazan,Sidorov,B2B,303.7,330.67,26.97
ORD-2410-00446,2024-10-30,Lamp LED,Home,2,90.37,0.0,Yekaterinburg,Orlov,B2C,125.88,180.74,54.86
ORD-2406-00447,2024-06-26,RC Car,Toys,7,99.57,0.0,Moscow,Volkova,B2C,483.91,696.99,213.08
ORD-2412-00448,2024-12-23,T-Shirt Cotton,Clothing,7,91.36,0.2,Moscow,Petrova,B2B,400.75,511.62,110.87
ORD-2502-00449,2025-02-27,Camera Zoom,Electronics,2,1007.5,0.2,Yekaterinburg,Orlov,B2C,1365.5,1612.0,246.5
ORD-2403-00450,2024-03-14,Smartphone X,Electronics,3,162.94,0.0,Saint Petersburg,Smirnova,B2C,335.94,488.82,152.88
ORD-2303-00451,2023-03-30,Jacket Wind,Clothing,4,14.67,0.0,Nizhny Novgorod,Orlov,B2B,43.28,58.68,15.4
ORD-2402-00452,2024-02-16,Bike Helmet,Outdoor,1,560.55,0.05,Kazan,Petrova,B2C,465.22,532.52,67.3
ORD-2408-00453,2024-08-30,Jacket Wind,Clothing,2,147.09,0.0,Saint Petersburg,Unknown,B2C,215.06,294.18,79.12
ORD-2402-00454,2024-02-21,Smartphone X,Electronics,4,1204.38,0.0,Yekaterinburg,Volkova,B2B,3001.04,4817.52,1816.48
ORD-2409-00455,2024-09-11,Cap Sport,Clothing,6,204.67,0.0,Yekaterinburg,Volkova,B2B,1006.62,1228.02,221.4
ORD-2410-00456,2024-10-01,Jeans Slim,Clothing,6,34.21,0.0,Novosibirsk,Unknown,B2C,133.44,205.26,71.82
ORD-2308-00457,2023-08-12,Jeans Slim,Clothing,5,57.3,0.05,Kazan,Kuznetsov,B2C,176.85,272.18,95.33
ORD-2509-00458,2025-09-22,Cap Sport,Clothing,2,61.49,0.0,Nizhny Novgorod,Volkova,B2C,100.24,122.98,22.74
ORD-2412-00459,2024-12-18,Board Game,Toys,3,93.83,0.0,Kazan,Volkova,B2C,200.22,281.49,81.27
ORD-2412-00460,2024-12-04,Blender Max,Home,6,243.38,0.05,Saint Petersburg,Smirnova,B2C,1055.52,1387.27,331.75
ORD-2504-00461,2025-04-01,Board Game,Toys,5,45.29,0.1,Yekaterinburg,Unknown,B2B,144.75,203.8,59.05
ORD-2411-00462,2024-11-30,Backpack 30L,Outdoor,2,515.28,0.15,Nizhny Novgorod,Ivanov,B2C,719.52,875.98,156.46
ORD-2407-00463,2024-07-17,Blender Max,Home,1,103.92,0.0,Kazan,Orlov,B2C,69.41,103.92,34.51
ORD-2301-00464,2023-01-29,Coffee Maker,Home,5,214.21,0.0,Kazan,Kuznetsov,B2C,713.65,1071.05,357.4
ORD-2309-00465,2023-09-02,Doll Classic,Toys,1,122.21,0.0,Saint Petersburg,Orlov,B2B,87.25,122.21,34.96
ORD-2407-00466,2024-07-17,Lamp LED,Home,2,168.44,0.05,Saint Petersburg,Sidorov,B2C,267.9,320.04,52.14
ORD-2405-00467,2024-05-05,Monitor 24,Office,2,214.31,0.1,Moscow,Unknown,B2B,350.16,385.76,35.6
ORD-2405-00468,2024-05-11,Tent 2P,Outdoor,3,461.03,0.05,Moscow,Kuznetsov,B2B,1124.1,1313.94,189.84
ORD-2506-00469,2025-06-19,Board Game,Toys,5,74.98,0.1,Yekaterinburg,Petrova,B2C,235.65,337.41,101.76
ORD-2311-00470,2023-11-09,Laptop Air,Electronics,2,659.72,0.0,Moscow,Volkova,B2C,935.5,1319.44,383.94
ORD-2407-00471,2024-07-19,Laptop Air,Electronics,4,497.35,0.0,Novosibirsk,Petrova,B2B,1670.4,1989.4,319.0
ORD-2305-00472,2023-05-21,Backpack 30L,Outdoor,5,247.03,0.0,Novosibirsk,Petrova,B2C,1038.05,1235.15,197.1
ORD-2301-00473,2023-01-18,Camera Zoom,Electronics,7,742.95,0.0,Saint Petersburg,Petrova,B2B,3614.31,5200.65,1586.34
ORD-2407-00474,2024-07-26,Bike Helmet,Outdoor,6,255.4,0.1,Moscow,Sidorov,B2B,1047.6,1379.16,331.56
ORD-2401-00475,2024-01-29,Keyboard Mech,Office,4,199.51,0.0,Novosibirsk,Smirnova,B2B,575.12,798.04,222.92
ORD-2507-00476,2025-07-05,Doll Classic,Toys,5,99.91,0.0,Saint Petersburg,Orlov,B2C,392.35,499.55,107.2
ORD-2412-00477,2024-12-05,Jacket Wind,Clothing,7,50.57,0.0,Yekaterinburg,Smirnova,B2C,249.62,353.99,104.37
ORD-2302-00478,2023-02-26,Smartphone X,Electronics,1,485.87,0.1,Saint Petersburg,Smirnova,B2C,339.61,437.28,97.67
ORD-2412-00479,2024-12-08,Monitor 24,Office,1,207.87,0.1,Yekaterinburg,Smirnova,B2C,132.98,187.08,54.1
ORD-2312-00480,2023-12-30,Air Purifier,Home,1,72.94,0.1,Yekaterinburg,Kuznetsov,B2B,60.68,65.65,4.97
ORD-2401-00481,2024-01-08,Air Purifier,Home,7,164.91,0.15,Nizhny Novgorod,Smirnova,B2C,734.37,981.21,246.84
ORD-2311-00482,2023-11-10,Lamp LED,Home,4,224.74,0.0,Nizhny Novgorod,Kuznetsov,B2C,719.24,898.96,179.72
ORD-2509-00483,2025-09-08,Jacket Wind,Clothing,3,164.02,0.05,Kazan,Sidorov,B2B,337.23,467.46,130.23
ORD-2409-00484,2024-09-25,Printer Jet,Office,2,360.51,0.0,Moscow,Orlov,B2B,607.5,721.02,113.52
ORD-2403-00485,2024-03-05,Vacuum 3000,Home,2,42.32,0.05,Yekaterinburg,Orlov,B2B,61.56,80.41,18.85
ORD-2412-00486,2024-12-25,Jacket Wind,Clothing,2,102.92,0.1,Novosibirsk,Kuznetsov,B2C,137.44,185.26,47.82
ORD-2403-00487,2024-03-13,Hiking Boots,Outdoor,3,479.26,0.1,Nizhny Novgorod,Ivanov,B2C,872.16,1294.0,421.84
ORD-2504-00488,2025-04-28,Blender Max,Home,6,142.65,0.05,Saint Petersburg,Smirnova,B2C,717.48,813.1,95.62
ORD-2302-00489,2023-02-24,Cap Sport,Clothing,5,43.2,0.0,Nizhny Novgorod,Sidorov,B2B,133.65,216.0,82.35
ORD-2312-00490,2023-12-24,Thermo Bottle,Outdoor,5,438.49,0.0,Kazan,Smirnova,B2C,1692.9,2192.45,499.55
ORD-2507-00491,2025-07-19,Laptop Air,Electronics,5,147.0,0.05,Saint Petersburg,Sidorov,B2C,473.3,698.25,224.95
ORD-2306-00492,2023-06-17,Keyboard Mech,Office,7,160.35,0.0,Kazan,Kuznetsov,B2C,944.3,1122.45,178.15
ORD-2309-00493,2023-09-20,Sneakers Run,Clothing,7,163.06,0.0,Nizhny Novgorod,Ivanov,B2C,853.3,1141.42,288.12
ORD-2506-00494,2025-06-06,Bike Helmet,Outdoor,5,38.04,0.1,Novosibirsk,Orlov,B2B,133.4,171.18,37.78
ORD-2306-00495,2023-06-29,Hiking Boots,Outdoor,3,245.72,0.1,Kazan,Unknown,B2C,473.37,663.44,190.07
ORD-2411-00496,2024-11-01,Hiking Boots,Outdoor,3,449.67,0.05,Novosibirsk,Kuznetsov,B2C,939.27,1281.56,342.29
ORD-2503-00497,2025-03-31,Backpack 30L,Outdoor,1,503.33,0.0,Nizhny Novgorod,Unknown,B2C,357.17,503.33,146.16
ORD-2301-00498,2023-01-08,Blender Max,Home,2,73.86,0.05,Yekaterinburg,Petrova,B2C,114.26,140.33,26.07
ORD-2402-00499,2024-02-15,Paper A4,Office,5,133.55,0.05,Yekaterinburg,Sidorov,B2B,465.05,634.36,169.31
ORD-2302-00500,2023-02-28,RC Car,Toys,5,34.59,0.05,Moscow,Kuznetsov,B2B,121.2,164.3,43.1
ORD-2405-00501,2024-10-05,Headphones Pro,Electronics,6,792.06,0.1,Saint Petersburg,Ivanov,B2B,3243.36,4277.12,1033.76
ORD-2502-00502,2025-02-05,Coffee Maker,Home,4,36.83,0.0,Yekaterinburg,Smirnova,B2B,91.84,147.32,55.48
ORD-2508-00503,2025-08-27,Headphones Pro,Electronics,1,151.63,0.0,Nizhny Novgorod,Ivanov,B2C,114.69,151.63,36.94
ORD-2311-00504,2023-11-23,Jeans Slim,Clothing,1,77.38,0.0,Yekaterinburg,Smirnova,B2C,59.33,77.38,18.05
ORD-2311-00505,2023-11-02,Monitor 24,Office,3,113.68,0.0,Saint Petersburg,Orlov,B2C,281.76,341.04,59.28
ORD-2408-00506,2024-08-22,Tent 2P,Outdoor,7,48.05,0.1,Moscow,Sidorov,B2C,275.24,302.71,27.47
ORD-2507-00507,2025-12-07,Hiking Boots,Outdoor,6,321.36,0.0,Nizhny Novgorod,Orlov,B2C,1203.9,1928.16,724.26
ORD-2412-00508,2024-12-16,Cap Sport,Clothing,6,131.18,0.05,Novosibirsk,Smirnova,B2C,503.28,747.73,244.45
ORD-2407-00509,2024-07-28,Cap Sport,Clothing,4,108.05,0.05,Novosibirsk,Volkova,B2B,333.76,410.59,76.83
ORD-2411-00510,2024-11-14,Jacket Wind,Clothing,2,99.95,0.0,Novosibirsk,Volkova,B2B,142.7,199.9,57.2
ORD-2407-00511,2024-07-07,Vacuum 3000,Home,5,157.9,0.0,Nizhny Novgorod,Volkova,B2C,593.25,789.5,196.25
ORD-2502-00512,2025-02-14,Board Game,Toys,6,41.01,0.1,Saint Petersburg,Kuznetsov,B2C,202.32,221.45,19.13
ORD-2312-00513,2023-12-16,Cap Sport,Clothing,5,214.1,0.0,Nizhny Novgorod,Orlov,B2C,826.0,1070.5,244.5
ORD-2403-00514,2024-03-05,Board Game,Toys,1,35.33,0.1,Nizhny Novgorod,Unknown,B2B,27.52,31.8,4.28
ORD-2309-00515,2023-09-13,Printer Jet,Office,7,50.59,0.05,Nizhny Novgorod,Unknown,B2C,263.27,336.42,73.15
ORD-2306-00516,2023-06-08,Vacuum 3000,Home,4,55.7,0.05,Novosibirsk,Ivanov,B2C,181.04,211.66,30.62
ORD-2503-00517,2025-03-12,Hiking Boots,Outdoor,6,408.12,0.2,Moscow,Ivanov,B2C,2077.26,1958.98,-118.28
ORD-2301-00518,2023-01-19,Thermo Bottle,Outdoor,6,496.94,0.0,Moscow,Smirnova,B2C,2078.7,2981.64,902.94
ORD-2309-00519,2023-09-25,Blender Max,Home,5,237.42,0.0,Novosibirsk,Unknown,B2C,815.1,1187.1,372.0
ORD-2309-00520,2023-09-19,Hiking Boots,Outdoor,7,154.47,0.05,Yekaterinburg,Volkova,B2C,903.28,1027.23,123.95
ORD-2503-00521,2025-03-17,Thermo Bottle,Outdoor,4,161.89,0.0,Saint Petersburg,Volkova,B2C,475.76,647.56,171.8
ORD-2411-00522,2024-11-26,Building Blocks,Toys,3,12.65,0.15,Nizhny Novgorod,Petrova,B2C,32.25,32.26,0.01
ORD-2506-00523,2025-06-15,Lamp LED,Home,4,172.49,0.0,Yekaterinburg,Volkova,B2C,507.64,689.96,182.32
ORD-2501-00524,2025-09-01,Doll Classic,Toys,5,103.01,0.0,Saint Petersburg,Sidorov,B2C,310.7,515.05,204.35
ORD-2311-00525,2023-11-03,Sneakers Run,Clothing,3,157.83,0.0,Novosibirsk,Unknown,B2C,331.56,473.49,141.93
ORD-2402-00526,2024-02-22,Paper A4,Office,6,40.93,0.0,Yekaterinburg,Kuznetsov,B2B,148.62,245.58,96.96
ORD-2310-00527,2023-10-11,Blender Max,Home,1,141.81,0.0,Saint Petersburg,Ivanov,B2C,96.03,141.81,45.78
ORD-2411-00528,2024-11-28,Bike Helmet,Outdoor,6,131.87,0.0,Kazan,Volkova,B2C,564.96,791.22,226.26
ORD-2311-00529,2023-11-16,Sneakers Run,Clothing,6,122.54,0.15,Nizhny Novgorod,Orlov,B2C,576.12,624.95,48.83
ORD-2507-00530,2025-07-01,Camera Zoom,Electronics,2,442.86,0.05,Yekaterinburg,Sidorov,B2C,537.56,841.43,303.87
ORD-2407-00531,2024-07-13,Headphones Pro,Electronics,3,298.01,0.1,Nizhny Novgorod,Unknown,B2C,657.87,804.63,146.76
ORD-2402-00532,2024-02-19,Puzzle 1000,Toys,3,98.76,0.0,Yekaterinburg,Unknown,B2C,183.33,296.28,112.95
ORD-2312-00533,2023-12-15,Laptop Air,Electronics,6,247.65,0.0,Moscow,Ivanov,B2B,1169.58,1485.9,316.32
ORD-2506-00534,2025-06-14,Backpack 30L,Outdoor,4,146.54,0.0,Yekaterinburg,Kuznetsov,B2C,464.52,586.16,121.64
ORD-2306-00535,2023-06-28,Jeans Slim,Clothing,1,165.87,0.05,Novosibirsk,Smirnova,B2C,124.04,157.58,33.54
ORD-2405-00536,2024-05-26,Puzzle 1000,Toys,2,40.42,0.0,Yekaterinburg,Orlov,B2C,49.44,80.84,31.4
ORD-2304-00537,2023-04-30,Monitor 24,Office,3,26.51,0.05,Yekaterinburg,Sidorov,B2C,51.78,75.55,23.77
ORD-2407-00538,2024-07-27,Vacuum 3000,Home,3,21.97,0.0,Yekaterinburg,Kuznetsov,B2B,51.3,65.91,14.61
ORD-2509-00539,2025-09-17,Puzzle 1000,Toys,7,10.56,0.0,Kazan,Unknown,B2B,48.65,73.92,25.27
ORD-2407-00540,2024-07-25,Board Game,Toys,1,19.28,0.05,Saint Petersburg,Ivanov,B2C,11.82,18.32,6.5
ORD-2407-00541,2024-07-13,Coffee Maker,Home,4,195.94,0.1,Moscow,Ivanov,B2C,595.88,705.38,109.5
ORD-2501-00542,2025-01-20,Coffee Maker,Home,1,211.17,0.05,Yekaterinburg,Unknown,B2C,177.38,200.61,23.23
ORD-2312-00543,2023-12-26,Paper A4,Office,3,224.14,0.05,Kazan,Sidorov,B2C,489.21,638.8,149.59
ORD-2305-00544,2023-01-05,Jacket Wind,Clothing,5,56.8,0.0,Saint Petersburg,Ivanov,B2C,241.3,284.0,42.7
ORD-2410-00545,2024-10-25,Puzzle 1000,Toys,7,74.18,0.1,Moscow,Kuznetsov,B2C,391.3,467.33,76.03
ORD-2404-00546,2024-04-19,Printer Jet,Office,7,197.63,0.0,Nizhny Novgorod,Unknown,B2C,878.5,1383.41,504.91
ORD-2509-00547,2025-09-04,Jeans Slim,Clothing,4,24.33,0.0,Yekaterinburg,Kuznetsov,B2B,81.36,97.32,15.96
ORD-2306-00548,2023-06-13,Thermo Bottle,Outdoor,1,117.19,0.1,Saint Petersburg,Kuznetsov,B2B,94.61,105.47,10.86
ORD-2408-00549,2024-08-13,Headphones Pro,Electronics,1,258.86,0.05,Yekaterinburg,Sidorov,B2C,217.25,245.92,28.67
ORD-2306-00550,2023-06-30,Coffee Maker,Home,3,75.95,0.1,Novosibirsk,Sidorov,B2B,176.31,205.07,28.76
ORD-2311-00551,2023-11-14,Smartphone X,Electronics,5,1448.92,0.05,Yekaterinburg,Smirnova,B2B,5058.0,6882.37,1824.37
ORD-2309-00552,2023-09-18,Hiking Boots,Outdoor,7,243.73,0.0,Novosibirsk,Unknown,B2C,1166.76,1706.11,539.35
ORD-2310-00553,2023-10-13,Smartphone X,Electronics,2,477.94,0.05,Novosibirsk,Sidorov,B2C,734.32,908.09,173.77
ORD-2407-00554,2024-07-31,Paper A4,Office,4,160.67,0.05,Saint Petersburg,Sidorov,B2B,411.4,610.55,199.15
ORD-2301-00555,2023-01-02,Coffee Maker,Home,3,45.24,0.0,Kazan,Smirnova,B2B,87.45,135.72,48.27
ORD-2304-00556,2023-04-09,Smartphone X,Electronics,3,754.15,0.1,Yekaterinburg,Unknown,B2C,1872.36,2036.2,163.84
ORD-2307-00557,2023-05-07,Lamp LED,Home,6,26.93,0.0,Moscow,Volkova,B2C,126.36,161.58,35.22
ORD-2409-00558,2024-09-05,Air Purifier,Home,4,218.72,0.1,Yekaterinburg,Orlov,B2C,717.32,787.39,70.07
ORD-2404-00559,2024-04-11,Jacket Wind,Clothing,7,104.9,0.0,Saint Petersburg,Kuznetsov,B2C,623.63,734.3,110.67
ORD-2504-00560,2025-04-17,Tent 2P,Outdoor,6,154.27,0.05,Saint Petersburg,Volkova,B2B,705.9,879.34,173.44
ORD-2312-00561,2023-12-26,Sneakers Run,Clothing,4,92.23,0.1,Kazan,Unknown,B2C,232.32,332.03,99.71
ORD-2304-00562,2023-04-04,Tablet Mini,Electronics,3,532.56,0.15,Nizhny Novgorod,Volkova,B2B,1226.73,1358.03,131.3
ORD-2405-00563,2024-05-20,Monitor 24,Office,1,245.82,0.0,Nizhny Novgorod,Ivanov,B2C,201.77,245.82,44.05
ORD-2501-00564,2025-01-31,Vacuum 3000,Home,5,66.63,0.0,Moscow,Sidorov,B2C,270.25,333.15,62.9
ORD-2311-00565,2023-05-11,Jeans Slim,Clothing,1,189.87,0.05,Yekaterinburg,Volkova,B2B,123.24,180.38,57.14
ORD-2411-00566,2024-03-11,Lamp LED,Home,7,168.3,0.05,Yekaterinburg,Volkova,B2B,930.23,1119.2,188.97
ORD-2312-00567,2023-12-10,Vacuum 3000,Home,2,106.12,0.15,Moscow,Sidorov,B2B,140.6,180.4,39.8
ORD-2507-00568,2025-07-03,Desk Chair,Office,5,158.15,0.0,Kazan,Petrova,B2C,580.7,790.75,210.05
ORD-2308-00569,2023-12-08,Coffee Maker,Home,5,82.24,0.0,Novosibirsk,Unknown,B2C,264.3,411.2,146.9
ORD-2411-00570,2024-05-11,Jacket Wind,Clothing,4,176.14,0.05,Saint Petersburg,Petrova,B2C,593.8,669.33,75.53
ORD-2309-00571,2023-09-14,Backpack 30L,Outdoor,3,203.29,0.05,Kazan,Unknown,B2C,515.67,579.38,63.71
ORD-2306-00572,2023-06-22,RC Car,Toys,7,74.86,0.0,Novosibirsk,Volkova,B2B,378.98,524.02,145.04
ORD-2301-00573,2023-01-09,Building Blocks,Toys,5,55.19,0.05,Yekaterinburg,Orlov,B2B,197.2,262.15,64.95
ORD-2401-00574,2024-01-29,Keyboard Mech,Office,7,189.29,0.1,Novosibirsk,Unknown,B2C,1029.98,1192.53,162.55
ORD-2409-00575,2024-09-26,Lamp LED,Home,5,112.25,0.0,Novosibirsk,Ivanov,B2C,393.5,561.25,167.75
ORD-2306-00576,2023-06-02,Vacuum 3000,Home,1,89.11,0.15,Moscow,Unknown,B2B,56.77,75.74,18.97
ORD-2410-00577,2024-10-13,Monitor 24,Office,1,128.55,0.0,Saint Petersburg,Unknown,B2C,88.01,128.55,40.54
ORD-2311-00578,2023-11-29,Tablet Mini,Electronics,7,217.79,0.1,Kazan,Petrova,B2B,1189.37,1372.08,182.71
ORD-2409-00579,2024-09-08,Doll Classic,Toys,7,87.74,0.0,Kazan,Petrova,B2C,486.64,614.18,127.54
ORD-2312-00580,2023-12-14,RC Car,Toys,1,122.47,0.05,Kazan,Orlov,B2C,101.02,116.35,15.33
ORD-2307-00581,2023-07-10,Jeans Slim,Clothing,7,151.84,0.0,Yekaterinburg,Sidorov,B2C,902.93,1062.88,159.95
ORD-2407-00582,2024-07-18,Vacuum 3000,Home,4,71.79,0.0,Yekaterinburg,Ivanov,B2C,218.12,287.16,69.04
ORD-2407-00583,2024-07-20,Keyboard Mech,Office,3,229.75,0.0,Novosibirsk,Unknown,B2B,573.51,689.25,115.74
ORD-2305-00584,2023-05-19,Hiking Boots,Outdoor,3,70.64,0.0,Yekaterinburg,Sidorov,B2C,172.29,211.92,39.63
ORD-2404-00585,2024-04-22,RC Car,Toys,3,90.61,0.2,Novosibirsk,Unknown,B2C,190.86,217.46,26.6
ORD-2312-00586,2023-12-06,Puzzle 1000,Toys,5,36.89,0.0,Saint Petersburg,Ivanov,B2C,141.6,184.45,42.85
ORD-2310-00587,2023-10-30,Board Game,Toys,4,75.21,0.05,Moscow,Petrova,B2C,205.92,285.8,79.88
ORD-2406-00588,2024-06-16,Tent 2P,Outdoor,7,131.46,0.05,Moscow,Volkova,B2B,634.2,874.21,240.01
ORD-2308-00589,2023-08-07,Camera Zoom,Electronics,1,725.01,0.0,Moscow,Unknown,B2C,452.45,725.01,272.56
ORD-2311-00590,2023-11-24,Air Purifier,Home,5,107.83,0.2,Saint Petersburg,Ivanov,B2C,403.7,431.32,27.62
ORD-2507-00591,2025-07-15,Paper A4,Office,7,230.27,0.0,Moscow,Petrova,B2C,1317.12,1611.89,294.77
ORD-2507-00592,2025-07-01,Bike Helmet,Outdoor,4,484.4,0.1,Nizhny Novgorod,Orlov,B2C,1534.44,1743.84,209.4
ORD-2308-00593,2023-08-17,Laptop Air,Electronics,4,916.38,0.05,Novosibirsk,Unknown,B2C,2265.36,3482.24,1216.88
ORD-2410-00594,2024-10-20,Monitor 24,Office,1,54.67,0.1,Yekaterinburg,Unknown,B2C,33.36,49.2,15.84
ORD-2403-00595,2024-03-26,Smartphone X,Electronics,3,173.28,0.0,Moscow,Unknown,B2C,427.05,519.84,92.79
ORD-2403-00596,2024-03-08,Headphones Pro,Electronics,4,352.76,0.0,Yekaterinburg,Unknown,B2C,937.52,1411.04,473.52
ORD-2401-00597,2024-01-19,Sneakers Run,Clothing,6,162.78,0.05,Yekaterinburg,Ivanov,B2C,758.1,927.85,169.75
ORD-2504-00598,2025-04-27,Tent 2P,Outdoor,7,249.77,0.0,Kazan,Sidorov,B2C,1238.86,1748.39,509.53
ORD-2404-00599,2024-04-22,Cap Sport,Clothing,5,89.32,0.2,Yekaterinburg,Unknown,B2C,275.45,357.28,81.83
ORD-2412-00600,2024-12-03,Vacuum 3000,Home,2,193.95,0.15,Nizhny Novgorod,Sidorov,B2C,250.68,329.72,79.04
ORD-2302-00601,2023-02-08,Bike Helmet,Outdoor,5,133.9,0.05,Novosibirsk,Sidorov,B2C,471.3,636.02,164.72
ORD-2306-00602,2023-06-03,Lamp LED,Home,5,274.48,0.0,Nizhny Novgorod,Orlov,B2C,1013.9,1372.4,358.5
ORD-2502-00603,2025-02-26,Air Purifier,Home,6,163.45,0.0,Nizhny Novgorod,Orlov,B2C,656.76,980.7,323.94
ORD-2407-00604,2024-07-16,Keyboard Mech,Office,5,240.65,0.0,Novosibirsk,Sidorov,B2C,772.25,1203.25,431.0
ORD-2302-00605,2023-02-03,Cap Sport,Clothing,2,91.15,0.0,Kazan,Volkova,B2C,122.7,182.3,59.6
